"","V1","V2"
"496",905,0.788367203924317
"497",1248,0.846180798878767
"498",1127,0.827960756832516
"499",948,0.799229152067274
"500",980,0.805886475122635
"501",788,0.763139453398739
"502",1135,0.829362298528381
"503",220,0.558864751226349
"504",666,0.736510161177295
"505",550,0.70427470217239
"506",443,0.665031534688157
"507",1090,0.821653819201121
"508",1802,0.916257883672039
"509",98,0.434828311142257
"510",588,0.715487035739313
"511",1260,0.847932725998598
"512",1845,0.921513665031535
"513",906,0.788717589348283
"514",889,0.785914505956552
"515",2204,0.946741415557113
"516",707,0.748072880168185
"517",1460,0.875262789067975
"518",167,0.51927119831815
"519",2149,0.942887175893483
"520",776,0.760336370007008
"521",1238,0.843027330063069
"522",293,0.604765241765942
"523",1108,0.824456902592852
"524",536,0.699719691660827
"525",3598,0.992641906096706
"526",1526,0.885774351786966
"527",759,0.75718290119131
"528",2634,0.966012613875263
"529",2920,0.974772249474422
"530",3600,0.992992291520673
"531",392,0.648213034337772
"532",193,0.537841625788367
"533",164,0.516117729502453
"534",205,0.547302032235459
"535",634,0.725998598458304
"536",4035,0.997196916608269
"537",3228,0.983882270497547
"538",4367,0.998248072880168
"539",118,0.464611072179397
"540",2635,0.966362999299229
"541",1783,0.913104414856342
"542",466,0.672039243167484
"543",1580,0.892431674842327
"544",226,0.562018220042046
"545",3272,0.985634197617379
"546",93,0.425718290119131
"547",2289,0.952697967764541
"548",3063,0.980028030833917
"549",850,0.778556412053259
"550",2012,0.933777154870357
"551",1597,0.895585143658024
"552",341,0.630693763139453
"553",1602,0.896986685353889
"554",494,0.683251576734408
"555",3207,0.983531885073581
"556",808,0.768395234758234
"557",2003,0.932375613174492
"558",2805,0.972319551506657
"559",1129,0.828311142256482
"560",2014,0.93447792571829
"561",152,0.507358093903294
"562",572,0.710581639803784
"563",342,0.63104414856342
"564",1324,0.859845830413455
"565",1522,0.884723195515067
"566",3262,0.98458304134548
"567",86,0.413805185704275
"568",1143,0.83041345480028
"569",1314,0.857743517869657
"570",2013,0.934127540294324
"571",2866,0.97302032235459
"572",2506,0.963209530483532
"573",1756,0.911002102312544
"574",1468,0.87666433076384
"575",848,0.777855641205326
"576",2078,0.937981779957954
"577",690,0.744218640504555
"578",3006,0.977575332866153
"579",1567,0.890329362298528
"580",1701,0.905746320953048
"581",1353,0.862648913805186
"582",1857,0.922564821303434
"583",2647,0.967414155571128
"584",4144,0.997897687456202
"585",1958,0.929572529782761
"586",1530,0.887175893482831
"587",1217,0.839873861247372
"588",1380,0.864050455501051
"589",508,0.687806587245971
"590",183,0.531885073580939
"591",2373,0.956902592852137
"592",3363,0.989138051857043
"593",1105,0.823405746320953
"594",2112,0.940784863349685
"595",697,0.74562018220042
"596",663,0.73510861948143
"597",1174,0.834968465311843
"598",1402,0.865802382620883
"599",1556,0.889278206026629
"600",1183,0.835669236159776
"601",648,0.730203223545901
"602",73,0.386475122634898
"603",935,0.795374912403644
"604",441,0.663980378416258
"605",151,0.506657323055361
"606",1781,0.912754029432376
"607",1794,0.914856341976174
"608",540,0.700070077084793
"609",1278,0.850385423966363
"610",296,0.605816398037842
"611",274,0.592151366503153
"612",1739,0.909600560616678
"613",838,0.775753328661528
"614",322,0.622284512964261
"615",1152,0.831814996496146
"616",929,0.79292221443588
"617",916,0.791170287316048
"618",313,0.616678346180799
"619",158,0.511212333566924
"620",442,0.664681149264191
"621",401,0.652417659425368
"622",270,0.588997897687456
"623",1243,0.844428871758935
"624",709,0.748423265592151
"625",136,0.489138051857043
"626",686,0.742466713384723
"627",306,0.61177295024527
"628",746,0.755430974071479
"629",275,0.592852137351086
"630",71,0.38051857042747
"631",432,0.662228451296426
"632",633,0.725297827610371
"633",290,0.602662929222144
"634",283,0.597056762438683
"635",609,0.720742817098809
"636",597,0.718990889978977
"637",716,0.74947442186405
"638",434,0.662578836720392
"639",557,0.70707778556412
"640",410,0.655220742817099
"641",119,0.465662228451296
"642",65,0.365451997196917
"643",198,0.541695865451997
"644",210,0.55010511562719
"645",159,0.512263489838823
"646",53,0.339523475823406
"647",78,0.398388227049755
"648",468,0.672389628591451
"649",75,0.391380518570427
"650",149,0.504555010511563
"651",487,0.680098107918711
"652",893,0.786615276804485
"653",865,0.781709880868956
"654",330,0.628241065171689
"655",911,0.790819901892081
"656",1298,0.855290819901892
"657",353,0.63489838822705
"658",1045,0.816398037841626
"659",106,0.446741415557113
"660",907,0.789067974772249
"661",5177,0.999299229152067
"662",720,0.75052557813595
"663",66,0.367554309740715
"664",936,0.796426068675543
"665",3005,0.977224947442186
"666",1247,0.845480028030834
"667",1194,0.837771548703574
"668",1171,0.83426769446391
"669",1149,0.831114225648213
"670",2491,0.962859145059565
"671",558,0.707428170988087
"672",723,0.751576734407849
"673",451,0.668885774351787
"674",1528,0.886475122634898
"675",460,0.671338472319551
"676",1800,0.915907498248073
"677",729,0.752627890679748
"678",517,0.690960056061668
"679",1168,0.833566923615978
"680",1582,0.893132445690259
"681",950,0.79957953749124
"682",739,0.754029432375613
"683",301,0.608619481429573
"684",255,0.578836720392432
"685",2213,0.947442186405046
"686",513,0.689908899789769
"687",1499,0.88051857042747
"688",1572,0.890679747722495
"689",2249,0.94989488437281
"690",1232,0.84197617379117
"691",305,0.611072179397337
"692",268,0.588297126839524
"693",1140,0.830063069376314
"694",1534,0.887526278906797
"695",2655,0.967764540995095
"696",312,0.6156271899089
"697",3838,0.995094604064471
"698",1112,0.825508058864751
"699",2323,0.955501051156272
"700",519,0.691660826909601
"701",1754,0.910651716888577
"702",1944,0.928521373510862
"703",544,0.701822004204625
"704",3915,0.996496145760336
"705",1566,0.889978976874562
"706",801,0.765592151366503
"707",3440,0.990189208128942
"708",4489,0.998598458304135
"709",1307,0.856341976173791
"710",2261,0.950245269796776
"711",1663,0.901892081289418
"712",836,0.774351786965662
"713",228,0.563770147161878
"714",214,0.553608969866853
"715",582,0.714435879467414
"716",324,0.624036440084093
"717",888,0.785564120532586
"718",1867,0.9229152067274
"719",240,0.572179397337071
"720",326,0.625087596355992
"721",962,0.801331464611072
"722",2059,0.936930623686055
"723",1228,0.840925017519271
"724",1395,0.865451997196917
"725",445,0.66573230553609
"726",3194,0.983181499649615
"727",722,0.751226348983882
"728",615,0.722144358794674
"729",2224,0.948142957252978
"730",3001,0.97687456201822
"731",1220,0.840224246671338
"732",1957,0.929222144358795
"733",1485,0.878766643307638
"734",527,0.694113524877365
"735",1599,0.896636299929923
"736",3232,0.984232655921514
"737",822,0.771899088997898
"738",207,0.548353188507358
"739",2978,0.976173791170287
"740",2225,0.948493342676945
"741",150,0.505606166783462
"742",804,0.766993693062369
"743",608,0.720392431674842
"744",1949,0.928871758934828
"745",2031,0.934828311142257
"746",563,0.70812894183602
"747",3356,0.988787666433076
"748",1452,0.874211632796076
"749",1523,0.885073580939033
"750",2266,0.950946040644709
"751",3066,0.980378416257884
"752",3565,0.99229152067274
"753",2379,0.957252978276104
"754",1682,0.90364400840925
"755",1151,0.831464611072179
"756",1051,0.816748423265592
"757",141,0.495094604064471
"758",2469,0.962158374211633
"759",3281,0.985984583041346
"760",1016,0.812543798177996
"761",243,0.573580939032936
"762",689,0.743517869656622
"763",770,0.759285213735109
"764",1653,0.900140154169587
"765",1936,0.928170988086896
"766",212,0.551156271899089
"767",1338,0.86124737210932
"768",393,0.648913805185704
"769",397,0.651016117729502
"770",1716,0.90749824807288
"771",570,0.709880868955851
"772",934,0.795024526979678
"773",498,0.684302733006307
"774",2035,0.935178696566223
"775",1055,0.818149964961458
"776",179,0.527680448493343
"777",484,0.679747722494744
"778",554,0.705676243868255
"779",839,0.776103714085494
"780",900,0.787316047652418
"781",187,0.533987386124737
"782",535,0.698318149964961
"783",491,0.682200420462509
"784",314,0.617028731604765
"785",1715,0.907147862648914
"786",857,0.780658724597057
"787",261,0.582340574632095
"788",1611,0.897337070777856
"789",189,0.535388927820603
"790",202,0.545900490539594
"791",649,0.730553608969867
"792",853,0.779257182901191
"793",208,0.549053959355291
"794",601,0.71969166082691
"795",512,0.68885774351787
"796",1107,0.824106517168886
"797",458,0.669936930623686
"798",350,0.633847231955151
"799",233,0.568675543097407
"800",197,0.541345480028031
"801",145,0.500350385423966
"802",251,0.576734407848634
"803",643,0.729502452697968
"804",469,0.672740014015417
"805",418,0.65802382620883
"806",815,0.769446391030133
"807",426,0.660826909600561
"808",2113,0.941135248773651
"809",490,0.68114926419061
"810",367,0.638051857042747
"811",1211,0.838472319551507
"812",327,0.625788367203924
"813",1925,0.926419060967064
"814",1872,0.923265592151366
"815",642,0.729152067274001
"816",803,0.766643307638402
"817",561,0.707778556412053
"818",596,0.71864050455501
"819",1595,0.895234758234058
"820",2638,0.967063770147162
"821",1119,0.827259985984583
"822",969,0.803784162578837
"823",1005,0.810441485634198
"824",790,0.763489838822705
"825",2306,0.95374912403644
"826",705,0.747021723896286
"827",1579,0.89208128941836
"828",1230,0.841275402943238
"829",1190,0.837421163279608
"830",1702,0.906096706377015
"831",1052,0.817098808689559
"832",1004,0.810091100210231
"833",970,0.804484933426769
"834",437,0.662929222144359
"835",2425,0.959355290819902
"836",706,0.747372109320252
"837",455,0.66958654519972
"838",1470,0.877365101611773
"839",1625,0.898388227049755
"840",2264,0.950595655220743
"841",1392,0.86510161177295
"842",955,0.800630693763139
"843",238,0.570427470217239
"844",1125,0.827610371408549
"845",526,0.693763139453399
"846",3496,0.991590749824807
"847",1454,0.874562018220042
"848",2753,0.969866853538893
"849",3104,0.981429572529783
"850",3814,0.994744218640505
"851",1170,0.833917309039944
"852",2299,0.953398738612474
"853",1592,0.894533987386125
"854",842,0.776804484933427
"855",546,0.703924316748423
"856",1679,0.903293622985284
"857",223,0.560616678346181
"858",4094,0.997547302032235
"859",1488,0.879117028731605
"860",744,0.755080588647512
"861",2991,0.976524176594254
"862",3455,0.990889978976875
"863",1266,0.848633496846531
"864",2540,0.963559915907498
"865",823,0.772249474421864
"866",478,0.677645409950946
"867",1676,0.902943237561317
"868",2390,0.957953749124036
"869",352,0.634197617379117
"870",887,0.785213735108619
"871",665,0.735809390329362
"872",2090,0.939383321653819
"873",2660,0.968114926419061
"874",362,0.637351086194814
"875",982,0.806236860546601
"876",2291,0.953048353188507
"877",1624,0.898037841625788
"878",638,0.72740014015417
"879",328,0.626489138051857
"880",424,0.660126138752628
"881",253,0.577785564120533
"882",1375,0.863700070077085
"883",1903,0.924667133847232
"884",636,0.727049754730203
"885",3449,0.990539593552908
"886",781,0.761387526278907
"887",664,0.735459004905396
"888",1793,0.913805185704275
"889",2424,0.959004905395936
"890",3312,0.987035739313245
"891",1134,0.829011913104415
"892",2244,0.949544498948844
"893",480,0.678346180798879
"894",402,0.652768044849334
"895",501,0.684653118430273
"896",423,0.659775753328662
"897",1806,0.918360196215837
"898",614,0.721443587946741
"899",3712,0.993693062368605
"900",926,0.792571829011913
"901",1634,0.898738612473721
"902",2468,0.961807988787666
"903",3420,0.989838822704975
"904",1985,0.931674842326559
"905",2175,0.944288717589348
"906",1804,0.917659425367905
"907",750,0.755781359495445
"908",2279,0.951997196916608
"909",1231,0.841625788367204
"910",1259,0.847582340574632
"911",1706,0.906797477224947
"912",3654,0.993342676944639
"913",2929,0.975122634898388
"914",2627,0.96531184302733
"915",2046,0.936229852838122
"916",2467,0.9614576033637
"917",3166,0.981779957953749
"918",998,0.807988787666433
"919",3018,0.978276103714085
"920",632,0.724947442186405
"921",1172,0.834618079887877
"922",2883,0.973721093202523
"923",2781,0.970567624386826
"924",2009,0.933426769446391
"925",225,0.56166783461808
"926",315,0.617379117028732
"927",721,0.750875963559916
"928",1826,0.919761737911703
"929",2448,0.960406447091801
"930",1003,0.809740714786265
"931",752,0.756131744919411
"932",1434,0.870707778556412
"933",474,0.674842326559215
"934",2130,0.941836019621584
"935",396,0.650665732305536
"936",1253,0.846531184302733
"937",1420,0.868255080588648
"938",211,0.550455501051156
"939",1115,0.825858444288718
"940",503,0.685704274702172
"941",972,0.805185704274702
"942",1920,0.926068675543097
"943",683,0.741415557112824
"944",2093,0.939733707077786
"945",1084,0.821303433777155
"946",216,0.555010511562719
"947",1118,0.826909600560617
"948",1662,0.901541695865452
"949",497,0.683601962158374
"950",1598,0.896285914505957
"951",105,0.445690259285214
"952",319,0.620532585844429
"953",760,0.757533286615277
"954",348,0.632445690259285
"955",954,0.800280308339173
"956",420,0.658374211632796
"957",1073,0.820252277505256
"958",1261,0.848283111422565
"959",1244,0.844779257182901
"960",354,0.635599159074982
"961",481,0.679046951646812
"962",190,0.535739313244569
"963",247,0.575683251576734
"964",332,0.628941836019622
"965",802,0.766292922214436
"966",234,0.569726699369306
"967",886,0.784512964260687
"968",2470,0.962508759635599
"969",2575,0.964611072179397
"970",1164,0.833216538192011
"971",400,0.652067274001402
"972",3082,0.981079187105816
"973",2392,0.958304134548003
"974",3180,0.982130343377716
"975",1847,0.921864050455501
"976",1070,0.819901892081289
"977",395,0.649964961457603
"978",1312,0.856692361597758
"979",429,0.66187806587246
"980",3476,0.991240364400841
"981",276,0.593552908199019
"982",1764,0.912053258584443
"983",3398,0.989488437281009
"984",2171,0.943938332165382
"985",1433,0.870357393132446
"986",1370,0.862999299229152
"987",364,0.637701471618781
"988",337,0.629292221443588
"989",1744,0.910301331464611
"990",2907,0.974421864050455
"991",2216,0.947792571829012
"992",1550,0.88822704975473
"993",1525,0.885423966362999
"994",1426,0.86895585143658
"995",566,0.709530483531885
"996",3540,0.991941135248774
"997",2889,0.974071478626489
"998",4006,0.996846531184303
"999",2385,0.95760336370007
"1000",1741,0.909950946040645
"1001",1757,0.91135248773651
"1002",428,0.661177295024527
"1003",2459,0.960756832515767
"1004",3355,0.98843728100911
"1005",2202,0.946391030133147
"1006",1696,0.904695164681149
"1007",242,0.572529782761037
"1008",1554,0.888577435178697
"1009",331,0.628591450595655
"1010",702,0.74667133847232
"1011",1635,0.899088997897687
"1012",2201,0.94604064470918
"1013",1498,0.879817799579538
"1014",139,0.491590749824807
"1015",1848,0.922214435879467
"1016",1469,0.877014716187807
"1017",552,0.704975473020322
"1018",2063,0.937281009110021
"1019",920,0.791520672740014
"1020",2048,0.936580238262088
"1021",965,0.802733006306938
"1022",629,0.723896285914506
"1023",1430,0.869656622284513
"1024",360,0.637000700770848
"1025",1966,0.93062368605466
"1026",528,0.694463910301331
"1027",1235,0.842676944639103
"1028",1037,0.81499649614576
"1029",192,0.536790469516468
"1030",325,0.624386825508059
"1031",375,0.641555711282411
"1032",1817,0.91906096706377
"1033",793,0.763840224246671
"1034",520,0.692011212333567
"1035",841,0.77645409950946
"1036",1893,0.924316748423266
"1037",1411,0.866503153468816
"1038",834,0.774001401541696
"1039",1576,0.891380518570427
