"","V1","V2"
"1039",1706,0.885423966362999
"1040",2870,0.966713384723196
"1041",3654,0.991590749824807
"1042",2929,0.969866853538893
"1043",2627,0.957953749124036
"1044",2046,0.920112123335669
"1045",212,0.468114926419061
"1046",2467,0.953398738612474
"1047",3166,0.977575332866153
"1048",998,0.766993693062369
"1049",3018,0.97302032235459
"1050",632,0.658724597056762
"1051",2331,0.946391030133147
"1052",2883,0.967764540995095
"1053",2781,0.963910301331465
"1054",606,0.652417659425368
"1055",2009,0.916608269096006
"1056",2254,0.939733707077786
"1057",315,0.535038542396636
"1058",721,0.692361597757533
"1059",1826,0.900490539593553
"1060",2448,0.951997196916608
"1061",169,0.436229852838122
"1062",1003,0.769096005606167
"1063",752,0.700070077084793
"1064",1434,0.841275402943238
"1065",474,0.599859845830413
"1066",2130,0.928170988086896
"1067",396,0.571128241065172
"1068",1253,0.812543798177996
"1069",1420,0.838822704975473
"1070",2118,0.92676944639103
"1071",1115,0.786965662228451
"1072",503,0.612123335669236
"1073",972,0.763139453398739
"1074",971,0.762438682550806
"1075",1920,0.907848633496847
"1076",683,0.680098107918711
"1077",1084,0.782410651716889
"1078",1662,0.879117028731605
"1079",135,0.405045550105116
"1080",1598,0.872109320252277
"1081",319,0.5385423966363
"1082",760,0.701471618780659
"1083",348,0.552557813594954
"1084",1073,0.781009110021023
"1085",120,0.380168185003504
"1086",1261,0.814295725297828
"1087",523,0.621233356692362
"1088",747,0.699018920812894
"1089",820,0.718990889978977
"1090",1244,0.810091100210231
"1091",237,0.485634197617379
"1092",354,0.555360896986685
"1093",481,0.60406447091801
"1094",376,0.562018220042046
"1095",206,0.46531184302733
"1096",152,0.423966362999299
"1097",439,0.587245970567624
"1098",332,0.546951646811493
"1099",625,0.656622284512964
"1100",802,0.712333566923616
"1101",647,0.665381920112123
"1102",234,0.484933426769446
"1103",1060,0.778556412053259
"1104",1645,0.877365101611773
"1105",886,0.73510861948143
"1106",2470,0.954449894884373
"1107",2575,0.956552207428171
"1108",1164,0.797126839523476
"1109",1145,0.793272599859846
"1110",400,0.572529782761037
"1111",3082,0.976173791170287
"1112",2392,0.949194113524877
"1113",3180,0.977925718290119
"1114",1847,0.902592852137351
"1115",1070,0.780658724597057
"1116",395,0.570427470217239
"1117",1312,0.823756131744919
"1118",3476,0.988086895585144
"1119",276,0.510861948142957
"1120",1764,0.891380518570427
"1121",3398,0.986334968465312
"1122",2171,0.931674842326559
"1123",1433,0.840925017519271
"1124",1370,0.831814996496146
"1125",3647,0.991240364400841
"1126",1744,0.889278206026629
"1127",2907,0.968815697266994
"1128",1550,0.863349684653118
"1129",1525,0.859845830413455
"1130",1426,0.839523475823406
"1131",3540,0.989488437281009
"1132",1581,0.867904695164681
"1133",2889,0.968465311843027
"1134",4006,0.99614576033637
"1135",2385,0.948493342676945
"1136",1741,0.888927820602663
"1137",1757,0.890679747722495
"1138",1417,0.83812193412754
"1139",567,0.640854940434478
"1140",3249,0.98072880168185
"1141",428,0.583391730903994
"1142",2459,0.952697967764541
"1143",3355,0.985283812193413
"1144",1696,0.883321653819201
"1145",242,0.48843728100911
"1146",1554,0.863700070077085
"1147",2600,0.956902592852137
"1148",331,0.546601261387526
"1149",702,0.686054660126139
"1150",1635,0.875613174491941
"1151",2201,0.93447792571829
"1152",2129,0.927820602662929
"1153",1498,0.85353889278206
"1154",139,0.408899789768746
"1155",1848,0.902943237561317
"1156",552,0.635599159074982
"1157",2063,0.921513665031535
"1158",2048,0.920462508759636
"1159",965,0.758934828311142
"1160",629,0.657673440784863
"1161",1745,0.889628591450596
"1162",1430,0.840224246671338
"1163",360,0.557463209530484
"1164",547,0.634548002803083
"1165",1966,0.913454800280308
"1166",528,0.624036440084093
"1167",1235,0.807988787666433
"1168",1037,0.774702172389629
"1169",1866,0.903994393833217
"1170",325,0.542046250875964
"1171",375,0.56166783461808
"1172",1817,0.89978976874562
"1173",793,0.709530483531885
"1174",841,0.724947442186405
"1175",1893,0.906096706377015
"1176",324,0.541695865451997
"1177",1411,0.836720392431675
"1178",834,0.722144358794674
"1179",1576,0.866503153468816
"1180",1279,0.817449194113525
"1181",610,0.653819201121233
"1182",525,0.621583742116328
"1183",398,0.571829011913104
"1184",223,0.475823405746321
"1185",225,0.477224947442186
"1186",1034,0.774001401541696
"1187",219,0.473721093202523
"1188",809,0.714786264891381
"1189",769,0.703573931324457
"1190",586,0.646811492641906
"1191",541,0.630693763139453
"1192",422,0.58093903293623
"1193",390,0.567624386825508
"1194",187,0.450946040644709
"1195",170,0.436580238262088
"1196",715,0.689558514365802
"1197",576,0.642957252978276
"1198",258,0.497547302032235
"1199",522,0.620882971268395
"1200",1427,0.839873861247372
"1201",273,0.508058864751226
"1202",669,0.675192711983182
"1203",411,0.576384022424667
"1204",1133,0.790469516468115
"1205",891,0.736860546601261
"1206",2155,0.930974071478627
"1207",387,0.566573230553609
"1208",1148,0.793973370707779
"1209",2338,0.947091800981079
"1210",696,0.684653118430273
"1211",990,0.766292922214436
"1212",913,0.743167484232656
"1213",383,0.565171688857743
"1214",2800,0.96531184302733
"1215",2081,0.923265592151366
"1216",2782,0.964260686755431
"1217",1465,0.847932725998598
"1218",1154,0.795374912403644
"1219",185,0.44989488437281
"1220",2082,0.923615977575333
"1221",465,0.596706377014716
"1222",2778,0.963559915907498
"1223",2268,0.941485634197617
"1224",2044,0.919411352487737
"1225",1446,0.844779257182901
"1226",713,0.689208128941836
"1227",2365,0.947442186405046
"1228",1451,0.845480028030834
"1229",2798,0.964961457603364
"1230",1410,0.836370007007708
"1231",2312,0.944639103013315
"1232",565,0.639453398738613
"1233",1791,0.893482831114226
"1234",3030,0.974071478626489
"1235",1290,0.819901892081289
"1236",3294,0.983181499649615
"1237",2045,0.919761737911703
"1238",1036,0.774351786965662
"1239",1006,0.770497547302032
"1240",1738,0.887526278906797
"1241",1475,0.851086194814296
"1242",3110,0.97687456201822
"1243",1098,0.783461807988788
"1244",2314,0.944989488437281
"1245",3269,0.982130343377716
"1246",2026,0.918360196215837
"1247",1313,0.824106517168886
"1248",2628,0.958304134548003
"1249",505,0.612824106517169
"1250",2199,0.934127540294324
"1251",1459,0.846531184302733
"1252",1785,0.893132445690259
"1253",1495,0.853188507358094
"1254",1723,0.886475122634898
"1255",222,0.475473020322355
"1256",635,0.660826909600561
"1257",1999,0.91520672740014
"1258",787,0.707428170988087
"1259",1432,0.840574632095305
"1260",1482,0.851436580238262
"1261",1835,0.901541695865452
"1262",829,0.720392431674842
"1263",1053,0.77750525578136
"1264",1178,0.800280308339173
"1265",1258,0.813244569025929
"1266",483,0.604765241765942
"1267",1655,0.878065872459706
"1268",297,0.523475823405746
"1269",1591,0.869656622284513
"1270",731,0.695164681149264
"1271",1643,0.876313945339874
"1272",262,0.499649614576034
"1273",1147,0.793622985283812
"1274",599,0.651366503153469
"1275",685,0.680798878766643
"1276",736,0.69656622284513
"1277",302,0.526629292221444
"1278",1267,0.81499649614576
"1279",964,0.758234057463209
"1280",724,0.693763139453399
"1281",885,0.734758234057463
